CATEGORY,SUBCATEGORY,AGE,TIMEALLOWED,REGION,QUESTION,ANSWER1,ANSWER2,ANSWER3,ANSWER4,HINT,CORRECTANSWER,IMAGEURL,VIDEOURL,SOUNDURL,FILETYPE,questionMasterId ,status,creditBy,questionActiveStatus,questionState
SOUND AND MUSIC,NONE,ADULT,40,United Kingdom,Name the Kylie Minogue album from 2010?,Aphrodite,Kylie,Fever,Kiss Me Once,(NULL),A,storage/questions/images/SM328,,,1,8066,0,,1,0
SOUND AND MUSIC,NONE,ADULT,40,United Kingdom,Liam Payne is a member of which boyband?,Nsync,One Direction,Backstreet Boys,The Wanted,(NULL),B,storage/questions/images/SM329,,,1,8067,0,,1,0
SOUND AND MUSIC,NONE,ADULT,45,United Kingdom,"Who was the last performing act at Woodstock, in 1969?",Janis Joplin,Joe Cocker,The Who,Jimi Hendrix,(NULL),D,storage/questions/images/qWJRI1625756701350.jpg,,,1,8068,0,,1,1
SOUND AND MUSIC,NONE,ADULT,45,United Kingdom,All but which of the following songs only features in the fourth installment of the film series shown?,Heart's on Fire,Eye of the Tiger,Living in America,Burning Heart,"  Eye of the Tiger featured in Rocky III and Rocky IV, all of the others only featured in Rocky IV!",B,storage/questions/images/8EaAB1625756254880.jpg,,,1,8072,0,,1,1
SOUND AND MUSIC,NONE,ADULT,40,United Kingdom,Which American band is often cited as the first punk rock group?,Devo,Sex Pistols,The Ramones,The Clash,(NULL),C,storage/questions/images/SM332,,,1,8076,0,,1,0
SOUND AND MUSIC,NONE,"TEEN,ADULT",45,United Kingdom,All but which of the following films features a song from Celine Dion?,Bicentennial Man,Titanic,Armageddon,Beauty and the Beast,(NULL),C,storage/questions/images/reajK1625755943311.jpg,,,1,8084,0,,1,1
SOUND AND MUSIC,NONE,"TEEN,ADULT",40,United Kingdom,"Rod Stewart, Bryan Adams and Sting teamed up to sing what song in the 90s?",Shape Of My Heart,All For Love,D'artagnan,I Do It For You,(NULL),B,storage/questions/images/02gIG1625755600081.jpg,,,1,8092,0,,1,1
SOUND AND MUSIC,NONE,ADULT,30,United Kingdom,What day of the week was this singer in love with?,Monday,Tuesday,Friday,Sunday," Robert Smith of The Cure, who sang 'Friday I'm in Love'!",C,storage/questions/images/cCAw81625755041891.jpg,,,1,8100,0,,1,1
SOUND AND MUSIC,NONE,ADULT,20,United Kingdom,Claude Joseph Rouget de Lisle wrote which country's national anthem?,Norway,France,Brazil,Chile,(NULL),B,storage/questions/images/SM16,,,1,8112,0,,1,0
SOUND AND MUSIC,NONE,ADULT,30,United Kingdom,La Marseillaise is the national anthem of which country?,Spain,Mexico,France,Canada,(NULL),C,storage/questions/images/SM75,,,1,8113,0,,1,0
SOUND AND MUSIC,NONE,ADULT,20,United Kingdom,Land of my Fathers is the national anthem of which country?,Russia,Hungary,Poland,Wales,(NULL),D,storage/questions/images/SM77,,,1,8117,0,,1,0
SOUND AND MUSIC,NONE,JUNIOR,30,United Kingdom,"Which iconic rock group was Freddie Mercury the lead singer of, photographed here at his home in Holland Park, London 1975?",The Beatles,Rolling Stones,Pink Floyd,Queen,(NULL),D,storage/questions/images/Cwpr51626785868856.jpg,,,1,8118,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,United Kingdom,What are the names of Harry's two best friends in the Harry Potter series?,Hermione and Ron,Crabbe and Goyle,Frank and Hermione,Rose and Ron,(NULL),A,storage/questions/images/Harry_Potter_Lab.jpg,,,1,8933,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN,ADULT",30,United Kingdom,What is the language of the snakes in the Harry Potter series?,Slitherish,Snakeish,Gobbledegook,Parseltongue,(NULL),D,storage/questions/images/Harry_Potter_Lab.jpg,,,1,9000,0,,1,1
SOUND AND MUSIC,NONE,ADULT,30,United Kingdom,"Son of John and Cynthia, who is pictured here?",Julian,Sean,John Jr.,Jack," Pictured is John Lennon's son, Julian Lennon!",A,storage/questions/images/Bavq61625754371100.jpg,,,1,10933,0,,1,1
SOUND AND MUSIC,NONE,"TEEN,ADULT",30,United Kingdom,"Which band refused a 2001 Mercury Prize nomination, saying the award is ""like carrying a dead albatross around your neck for eternity""?",The Chemical Brothers,Gorillaz,Daft Punk,U2,(NULL),B,storage/questions/images/042pI1626280054130.jpg,,,1,10936,0,,1,1
SOUND AND MUSIC,NONE,"TEEN,ADULT",30,United Kingdom,What is Elton John's heroic middle name?,Prometheus,Ulysses,Hercules,Achilles,(NULL),C,storage/questions/images/4Vw3z1595183305101.jpg,,,1,10940,0,,1,1
QUICK THINKING,NONE,JUNIOR,30,United Kingdom,Which of the letters below can be unscrambled to make the word ELEPHANT?,EPLHEANT,TETHANEP,ELPENAHA,TNAHPEET,(NULL),A,storage/questions/images/UtKyI1622978959309.jpg,,,1,14542,0,,1,1
QUICK THINKING,NONE,JUNIOR,15,United Kingdom,"Put these animals in order of size from smallest to biggest: dog, cat, mouse, cow","mouse, dog, cat, cow","dog, cat, cow, mouse","cow, dog, cat, mouse","mouse, cat, dog, cow",,D,storage/questions/images/SbL6g1622978820644.jpg,,,1,14550,0,,1,1
QUICK THINKING,NONE,JUNIOR,30,United Kingdom,"If a rectangle measures 4 cm x 5 cm, what is its perimeter?",9 cm,20 cm,18 cm,14 cm," Two sides of 4 cm (= 8 cm) + two sides of 5 cm (= 10 cm), means we have a perimeter of 18 cm! ",C,storage/questions/images/udLZZ1622978107450.jpg,,,1,14554,0,,1,1
QUICK THINKING,NONE,JUNIOR,30,United Kingdom,"If only 30% of 200 rabbits like carrots, how many don't like carrots?",60 rabbits,120 rabbits,100 rabbits,140 rabbits,"  If 30% like carrots, we know 70% don’t like carrots! 10% of 200 rabbits is 20 rabbits, and if we then multiply that by 7 (to get the 70% we’re after), that would mean 20 x 7 = 140 rabbits don’t like carrots!",D,storage/questions/images/RkE8M1622977959057.jpg,,,1,14558,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",30,United Kingdom,"What comes next in the Fibonacci sequence? 0, 1, 1, 2, 3, 5, 8, _",13,12,15,11,(NULL),A,storage/questions/images/QT6,,,1,14562,0,,1,1
QUICK THINKING,NONE,JUNIOR,30,United Kingdom,"""She DIGLED over the trees"". How would you rearrange the letters, to make a meaningful sentence?",GILDED,GIGGLED,HOVERED,GLIDED,,D,storage/questions/images/ggRRz1645030251913.jpg,,,1,14570,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",60,United Kingdom,What is the colour of the shape in the centre?,Red,Pink,Yellow,Blue,(NULL),A,storage/questions/images/SQ008.png,,,1,14598,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",15,United Kingdom,"On this Sudoku, which of these numbers will fill in the question mark?",3,4,5,2,(NULL),D,storage/questions/images/S016.png,,,1,14614,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",60,United Kingdom,Which square correctly completes the grid?,C,A,B,D,(NULL),D,storage/questions/images/PZ018.png,,,1,14622,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,What is the name of the golden retriever puppy who attends 'Pup Academy' in the famous TV show?,Charlie,Spark,Morgan,Corazon,(NULL),D,storage/questions/images/QC001.jpg,,,1,14705,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,Who is a well-known sponge that lives underwater?,Spongeblob Roundpants,Spongeman Heartshoes,SpongeBob SquarePants,Spongeyfred Circletrousers,(NULL),C,storage/questions/images/QC002.jpg,,,1,14709,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,What is the name of this famous train?,Thomas,Tony,Timmy,Trevor,(NULL),A,storage/questions/images/QC003.jpg,,,1,14713,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,These puppets appear in which TV show?,Pingu,Ben & Holly's Little Kingdom,Arthur,Sesame Street,(NULL),D,storage/questions/images/QC004.jpg,,,1,14714,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,Look at the shape in this rock! Can you think what famous TV mouse it looks like?,Mandy Mouse,Mickey Mouse,Michael Mouse,Molly Mouse,(NULL),B,storage/questions/images/QC005.jpg,,,1,14718,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"Finish the song lyrics for the TV show 'My Little Pony': ""My little pony, my little pony ______ ""","""You're my best friend""","""Let's go out and play!""","""Let's go to the stable""","""What is friendship all about?""",(NULL),D,storage/questions/images/QC006.jpg,,,1,14722,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,This is a picture of a builder. What is the name of a famous TV builder?,Bob the builder,Harry the builder,Tod the builder,Sam the builder,(NULL),A,storage/questions/images/QC007.jpg,,,1,14723,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,Here you can see some firefighters. Can you remember the name of a famous TV fireman?,Fireman Ted,Fireman Alex,Fireman Andy,Fireman Sam,(NULL),D,storage/questions/images/QC009.jpg,,,1,14725,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,This is Postman Pat! What follows "Postman Pat" in the theme song?,"""and he wants a cat""","""and his ball and bat""","""and his postman hat""","""and his black and white cat""",(NULL),D,storage/questions/images/QC0010.jpg,,,1,14726,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"In the TV show 'PJ Masks', what is the name of the character who wears a green lizard costume when he transforms?",Amaya,Greg,Lionel,Connor,(NULL),B,storage/questions/images/QC0012.jpg,,,1,14728,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,You can see Scooby-Doo on the front of this van! What are the other four characters called in the TV show?,"Diana, Freddie, Vernonia and Sally","Daphne, Fred, Velma and Shaggy","Danny, Fia, Victoria and Sandy","Dolly, Francesca, Victor and Susie",(NULL),B,storage/questions/images/QC0013.jpg,,,1,14732,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,Where do the Clangers live?,On planet earth,On the sun,On the moon,On a star,(NULL),C,storage/questions/images/QC0014.jpg,,,1,14736,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,In which TV show opens with Iggle Piggle rowing a boat over the sea at night time?,In the Ocean Garden,In the Summer Garden,In the Night Garden,In the Spring Garden,(NULL),C,storage/questions/images/QC0015.jpg,,,1,14737,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,Which TV show are these characters from?,Mickey Mouse,Scooby-Doo,64 Zoo Lane,Peppa Pig,(NULL),D,storage/questions/images/QC0016.jpg,,,1,14738,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"In the Netflix show 'Sofia the First', what are Sofia and her mother Miranda before becoming the Queen and Princess of Echancia?",Fairies,Farmers,Sailors,Peasants,(NULL),D,storage/questions/images/QC0018.jpg,,,1,14740,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,Where do Sean the Sheep and his sheep friends live?,In the forest,At school,In a house,On a farm,(NULL),D,storage/questions/images/QC0019.jpg,,,1,14744,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"In 'SpongeBob SquarePants', what is the name of SpongeBob's best friend who is a starfish?",Patty,Peter,Polly,Patrick,(NULL),D,storage/questions/images/QC0020.jpg,,,1,14745,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"What is the name of the TV show featuring the ginger kitten siblings Cookie, Pudding and Candy?",Purr-Fect-Pals,Kid-E-Cats,Meow-Me-Meow,Kit-Me-Out,(NULL),B,storage/questions/images/QC0021.jpg,,,1,14749,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,What is the name of this famous blue-skinned family?,The Smurfs,The Bluebells,The Blublus,The Derfs,(NULL),A,storage/questions/images/QC0023.jpg,,,1,14754,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,What is the name of the Mildred Hubble's rival in 'The Worst Witch'?,Emilie Hallow,Ethel Hallow,Enita Hallow,Enid Hallow,(NULL),B,storage/questions/images/QC0024.jpg,,,1,14758,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"What is the name of the TV show where someone delivers everyone their post, letters and parcels?",Letter Larry,Postie Pete,Delivery Dave,Postman Pat,(NULL),D,storage/questions/images/QC0025.jpg,,,1,14759,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"Here you can see Marge, Lisa, Bart and Maggie Simpson. What is the dad called?",Homer,Henry,Neil,Ned,(NULL),A,storage/questions/images/QC0026.jpg,,,1,14760,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,Who is this character from the superhero TV show 'Go Titans Go!'?,Cyborg,Robin,Raven,Starfire,(NULL),D,storage/questions/images/QC0027.jpg,,,1,14764,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,Fill the gap in the title of this TV show: "Thomas the ____ Engine",Tank,Train,Blue,Steam,(NULL),A,storage/questions/images/QC0029.jpg,,,1,14772,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,Look at this picture. What TV show relates to what you can see?,Santa Clauses Cat,The Cat in the Hat,The Cold Kitten,The Christmas Cat,(NULL),B,storage/questions/images/QC0031.jpg,,,1,14774,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,You can see a cat and a mouse in this picture. What are the names of a famous cat and mouse you see on TV?,Tom and Jerry,John and Terry,Jim and Tommy,Tim and Johnny,(NULL),A,storage/questions/images/QC0032.jpg,,,1,14775,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"What is the name of the TV show featuring the Lego characters Kai, Jay, Cole and Zane who must protect their land of Ninjago?",LEGO Warriors: Duty to Protect,LEGO Jitzu: Become the Master,LEGO Ninjas: Fight to Become Master,LEGO Ninjago: Masters of Spinjitzu,(NULL),D,storage/questions/images/QC0033.jpg,,,1,14779,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,This mouse is being dangerous! What famous TV show relates to this picture?,Scary Mouse,Daredevil Mouse,Danger Mouse,Fearless Mouse,(NULL),C,storage/questions/images/QC0034.jpg,,,1,14783,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,What is the title of a famous TV show all about mermaids?,H2O: Just Add Water',Mermaid Mania',Under the Sea',Water and the Waves',(NULL),A,storage/questions/images/QC0037.jpg,,,1,14795,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,Which TV show on Netflix is about wild horses?,Spirit',Horseback valley',Pony adventures',Gallop',(NULL),A,storage/questions/images/QC0038.jpg,,,1,14799,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"In the TV show 'The Simpsons', if Lisa is known for playing the saxophone, what is Bart known for?",Rollerblading,Scootering,Driving,Skateboarding,(NULL),D,storage/questions/images/QC0039.jpg,,,1,14803,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,What colour hair does the farmer in Sean the Sheep have?,Brown,Blue,Yellow,Ginger,(NULL),D,storage/questions/images/QC0040.jpg,,,1,14807,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,What is the name of the main character in 'The Bureau of Magical Things'?,Kelly,Kiera,Kyra,Katie,(NULL),C,storage/questions/images/QC0041.jpg,,,1,14808,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,What is the name of Dennis the Menace's dog?,Muncher,Snacker,Biter,Gnasher,(NULL),D,storage/questions/images/QC0042.jpg,,,1,14812,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"What is the soldier She-Ra's name before she finds a magic sword, in the TV programme 'She-Ra and the Princess of Power'?",Amara,Aurora,Adele,Adora,(NULL),D,storage/questions/images/QC0043.jpg,,,1,14816,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,What are the names of the two best friends in the TV show 'The Epic Tales of Captain Underpants'?,Charlie and Fred,George and Harold,Mike and Troy,Greg and Ned,(NULL),B,storage/questions/images/QC0044.jpg,,,1,14820,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,What is the name of this famous TV character?,Dora the Explorer,Lexi from Texas,Trixie Traveller,Flora the Explorer,(NULL),A,storage/questions/images/QC0046.jpg,,,1,14825,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,What is the name of the bad fox in the TV show 'Dora the Explorer'?,Snatcher,Swoosher,Foxy,Swiper,(NULL),D,storage/questions/images/QC0048.jpg,,,1,14833,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"What is the name of this famous bear from books, TV and films?",Padgate Bear,Pendlington Bear,Paddington Bear,Poppins Bear,(NULL),C,storage/questions/images/QC0049.jpg,,,1,14837,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,Which pattern is on Mini Mouse's dress?,Stripes,Hearts,Stars,Spots,(NULL),D,storage/questions/images/QC0050.jpg,,,1,14841,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,What is the first name of the duck who is friends with Micky Mouse?,Donald Duck,Donny Duck,Drake Duck,Danny Duck,(NULL),A,storage/questions/images/QC0051.jpg,,,1,14845,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"What are the names of the two white rabbit siblings, from the famous Netflix show of the same title?",Mick and Rosie,Matt and Roro,Mark and Rebecca,Max and Ruby,(NULL),D,storage/questions/images/QC0052.jpg,,,1,14849,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,Which TV show are these characters from?,Peppa Pig,George and the Dragon,Dinosaur Dudes,Farmyard Fun,(NULL),A,storage/questions/images/QC0053.jpg,,,1,14853,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"Finish the song lyrics from the famous TV show: ""Can you tell me how to get to, how to get to ____ ____""","""Rainbow Road""","""Silly Street""","""Sesame Street""","""Jolly City""",(NULL),C,storage/questions/images/QC0056.jpg,,,1,14865,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,Which TV show is famous for giving out badges with blue sailing boats on them?,Blue Peter,Sea Stories,Blue Boat Harbour,Sam's Boat,(NULL),A,storage/questions/images/QC0057.jpg,,,1,14869,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,What is the name of Peppa Pig's rabbit friend?,Riley Rabbit,Rebecca Rabbit,Ruby Rabbit,Rachel Rabbit,(NULL),B,storage/questions/images/QC0058.jpg,,,1,14870,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,What is the name of the 'PAW Patrol' character on top of this cake?,Rocky Mountain,Skye,Rubble,Zuma,(NULL),B,storage/questions/images/QC0059.jpg,,,1,14874,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,What interesting thing does Postman Pat have on his face?,Earrings,Glasses,Freckles,Moustache,(NULL),B,storage/questions/images/QC0062.jpg,,,1,14880,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,What are the names of the two flowerpot men from a famous TV show?,Bill and Ben,Larry and Len,Phil and Penn,Finn and Ken,(NULL),A,storage/questions/images/QC0069.jpg,,,1,14887,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"What was the fox puppet Basil Brush's famous catchphrase for his TV show, whenever he would tell a joke?","""Hardy Ha-Ha!""","""Boom Boom!""","""That was a laugh and a half!""","""That tickled my tail!""",(NULL),B,storage/questions/images/QC0071.jpg,,,1,14889,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,Which TV character's favourite food is marmalade sandwiches?,Peppa Pig,Paddington Bear,Scooby-Doo,Kermit the Frog,(NULL),B,storage/questions/images/QC0072.jpg,,,1,14890,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,What TV show would you find this blue police box?,Scooby-Doo,Dora the Explorer,Doctor Who,Teenage Mutant Ninja Turtles,(NULL),C,storage/questions/images/QC0073.jpg,,,1,14891,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"What is the full name of the main character in the TV show 'Henry Danger', who lives two lives, one as a teenager, one as a superhero?",Henry McHenderson,Henry Rowland,Henry Travis,Henry Hart,(NULL),D,storage/questions/images/QC0075.jpg,,,1,14896,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"In the TV show '64 Zoo Lane', which animal does Lucy climb down from her bedroom, to get to the zoo?",Monkey,Giraffe,Elephant,Lion,(NULL),B,storage/questions/images/QC0076.jpg,,,1,14897,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,Which TV character is "The little man with the red and yellow car"?,Teddy,Toddy,Noddy,Neddy,(NULL),C,storage/questions/images/QC0077.jpg,,,1,14901,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"What is the name of the ballerina who is also a mouse, in a famous TV show?",Philomena Ballerina,Anastasia Ballerina,Angelina Ballerina,Thumbelina Ballerina,(NULL),C,storage/questions/images/QC0079.jpg,,,1,14903,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"Can you think of the name of a blue octopus, who wore a black bowler hat, in a famous TV show?",Ollie the Octopus,Ola the Octopus,Oomie the Octopus,Oswald the Octopus,(NULL),D,storage/questions/images/QC0082.jpg,,,1,14912,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,What is the boy called in the TV show 'Paw Patrol'?,Ryan,Ryder,Robbie,Riley,(NULL),B,storage/questions/images/QC0083.jpg,,,1,14913,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,What is the name of this dog from the TV show 'Paw Patrol'?,Matty,Martin,Michael,Marshall,(NULL),D,storage/questions/images/QC0084.jpg,,,1,14917,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"What is the name of the TV show that was first a film, and features the character of Rapunzel?",The Tower,"Rapunzel, Rapunzel",Enchanted Forest,Tangled,(NULL),D,storage/questions/images/QC0085.jpg,,,1,14921,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"In the Disney Channel TV show 'Hannah Montana', what was Hannah's musical talent?",Singing,Playing the flute,Playing the guitar,Playing the drums,(NULL),A,storage/questions/images/QC0086.jpg,,,1,14925,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"In the TV show 'Horrid Henry', what is the name of Henry's brother who has blonde hair?",Clever Callum,Perfect Peter,Good Gordon,Bright Bertie,(NULL),B,storage/questions/images/QC0087.jpg,,,1,14929,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"In the TV show 'The Worst Witch', what is the name of the witches' school?",Miss Bat's School of Sorcery,Miss Broomstick's House of Horrors,Miss Cackle's Academy of Witches,Miss Pumpkin's Academy of Magic,(NULL),C,storage/questions/images/QC0088.jpg,,,1,14930,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,Look at this picture. What TV show shares its title with this picture?,The Breakfast Show,Green Eggs and Ham,Junior MasterChef,Sunny Side Up,(NULL),B,storage/questions/images/QC0089.jpg,,,1,14931,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,What is the name of the King lemur in the hit Netflix TV show?,King Melman,King Maurice,King Julian,King Lemurman,(NULL),C,storage/questions/images/QC0090.jpg,,,1,14932,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,What is the name of the evil Doctor in the TV programme 'Sonic Boom'?,Dr. Bogeyman,Dr. Eggman,Dr. Turnipman,Dr. Fartman,(NULL),B,storage/questions/images/QC0091.jpg,,,1,14936,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,Which famous TV show features a Travelling Time Lord?,Doctor Tardis,Doctor Chronos,Lord Clock,Doctor Who,(NULL),D,storage/questions/images/QC0096.jpg,,,1,14947,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"On a famous Netflix TV show, there is a grizzly bear called Grizzy. What creatures does he have to deal with?",The Beavers,The Worms,The Frogs,The Lemmings,(NULL),D,storage/questions/images/QC0097.jpg,,,1,14948,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,What cartoon TV show might you associate this video with?,Bob the Builder,Power Rangers,Scooby-Doo,Sesame Street,(NULL),A,storage/questions/images/QC0098.jpg,,,1,14952,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,What famous TV show has a dog that solves mysteries?,Scooby-Doo,Pippin,Blue's Clues,Clifford the Big Red Dog,(NULL),A,storage/questions/images/QC00101.jpg,,,1,14964,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,Which TV show is about a family of astronauts that save the world?,Power Rangers,Flying Heroes,Thunderbirds,Space Buddies,(NULL),C,storage/questions/images/QC00104.jpg,,,1,14973,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"In the famous TV show Tracy Beaker, what is the name of the place where the children live, using the video as a clue?",The Landfill,The Rubbish Site,The Wasteland,The Dumping Ground,(NULL),D,storage/questions/images/QC00105.jpg,,,1,14977,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,What is the name of this character from the TV show 'Trolls: The Beat Goes On'?,Branch,Cooper,DJ Suki,Queen Poppy,(NULL),D,storage/questions/images/QC00106.jpg,,,1,14981,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"If you saw this happening in real life, which famous TV duo might you be reminded of?",Shaggy and Scooby-Doo,Bill and Ben,Tom and Jerry,Charlie and Lola,(NULL),C,storage/questions/images/QC00107.jpg,,,1,14985,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"In the TV show 'Scooby-Doo', what is the name of Scooby-Doo's puppy nephew?",Skippy-Doo,Scrappy-Doo,Scooble-Dooble-Doo,Scrawny-Doo,(NULL),B,storage/questions/images/QC00108.jpg,,,1,14989,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"Where does the famous Paddington Bear come from in South America, before he lives in London?",Peru,Colombia,Bolivia,Brazil,(NULL),A,storage/questions/images/QC00109.jpg,,,1,14993,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"What is the name of the only brother in the TV show 'The Loud House', who has 10 sisters – five older, five younger?",Lolly,Lincoln,Luke,Louie,(NULL),B,storage/questions/images/QC00112.jpg,,,1,14996,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,"In the TV show 'Mia and Me', what does Mia turn into which means she can speak to unicorns?",An elf,A goblin,A fairy,A dragon,(NULL),A,storage/questions/images/QC00113.jpg,,,1,14997,0,,1,0
"TV, FILM AND BOOKS",NONE,JUNIOR,60,United Kingdom,Which TV characters live on the moon?,The Clangers,Teenage Mutant Ninja Turtles,The daleks,The Worst Witch students,(NULL),A,storage/questions/images/QC00114.jpg,,,1,14998,0,,1,0
