CATEGORY,SUBCATEGORY,AGE,TIMEALLOWED,REGION,QUESTION,ANSWER1,ANSWER2,ANSWER3,ANSWER4,HINT,CORRECTANSWER,IMAGEURL,VIDEOURL,SOUNDURL,FILETYPE,questionMasterId ,status,creditBy,questionActiveStatus,questionState
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),What is the dinosaur in the 'Toy Story' films called?,Dino,Steggy,T-man,Rex,(NULL),D,storage/questions/images/e2MZ61619627880993.jpg,,,1,57393,0,,1,1
QUICK THINKING,NONE,JUNIOR,20,English (Other - Non UK / US),Which clock shows the correct time for the next time in the sequence?,A,B,C,D,"The clock moves forward by 30 minutes, with each successive image in the sequence, meaning 12:30 (Option C) is the next time in the sequence!",C,storage/questions/images/MKo7b1626880124886.jpg,,,1,57405,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),"In the Disney film 'Beauty and the Beast', one of the characters is a talking candlestick. What is his name?",Lucas,Lumi?re,Lucian,Luna,(NULL),B,storage/questions/images/pykk21619628061151.jpg,,,1,57409,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),Which of Snow White's seven dwarfs does NOT have a beard?,Grumpy,Doc,Happy,Dopey,(NULL),D,storage/questions/images/BhQsO1619628105930.jpg,,,1,57421,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),"In the classic film 'The Wizard of Oz', what is the Witch with green skin known as?",The Evil Witch of the East,The Nasty Witch of the North,The Wicked Witch of the West,The Spooky Witch of the South,(NULL),C,storage/questions/images/yhyrG1619628216127.jpg,,,1,57445,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),What is the name of the princess in the Disney film 'Sleeping Beauty'?,Aurora,Arielle,Anastasia,Adele,(NULL),A,storage/questions/images/QC00322.jpg,,,1,57449,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),Where is the classic Disney film 'Mulan' set?,South Korea,Japan,Indonesia,China,(NULL),D,storage/questions/images/QbYhw1619628460902.jpg,,,1,57457,0,,1,1
QUICK THINKING,NONE,JUNIOR,20,English (Other - Non UK / US),Which number should the bear choose to get the honey?,4,2,1,3,(NULL),D,storage/questions/images/V3oZK1626880147425.jpg,,,1,57469,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),What is the name of the school for witches and wizards in the 'Harry Potter' films?,Dubledore College,Hogwarts,Warthogs,Rogswath,(NULL),B,storage/questions/images/wGnBI1619628705194.jpg,,,1,57473,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),What is the name of the black dragon in the movie 'How To Train Your Dragon'?,Midnight,Toothless,Arthur,Flappy,(NULL),B,storage/questions/images/2LjJk1619628896151.jpg,,,1,57477,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),What is the princess called in the classic Disney movie 'Beauty and the Beast'?,Belle,Belinda,Elle,Annabelle,(NULL),A,storage/questions/images/jUfTL1619629090970.jpg,,,1,57485,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),"In this classic Disney film, how many dalmatians are Pongo and Perdita parents to?",101,1001,100,11,(NULL),A,storage/questions/images/9rF7U1619629409017.jpg,,,1,57489,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),"What is the first name of the character in the film 'The Incredibles', who has a short black haircut, and whose surname is 'Mode'?",Edith,Edna,Esther,Elena,(NULL),B,storage/questions/images/A2FO71619629575454.jpg,,,1,57493,0,,1,1
QUICK THINKING,NONE,JUNIOR,30,English (Other - Non UK / US),Which is the missing piece?,D,C,B,A,(NULL),B,storage/questions/images/7HYHr1626880172059.jpg,,,1,57497,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),"In the film 'The Lion, the Witch and the Wardrobe', which character put a spell on Narnia to make it always winter?",The White Witch,The Winter Wizard,The Snow Wolf,The Ice Fairy,(NULL),A,storage/questions/images/IZzZl1619629989372.jpg,,,1,57501,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),What is the name of the bunny rabbit in the film "Zootopia"?,Chelsea Bunny,Abbie Thumper,Judy Hopps,Lizzie Hopscotch,(NULL),C,storage/questions/images/o8ixj1619630550374.jpg,,,1,57509,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),What is the name of the wisecracking cricket in the classic Disney film Pinocchio?,Jammy Cricket,Jiminy Cricket,JimJam Cricket,Jimmy Cricket,(NULL),B,storage/questions/images/H4xuU1619630702480.jpg,,,1,57513,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),What is the name of the red fox in the film "Zootopia"?,Finnick Rust,Nick Wilde,Ash Jones,Tom Scout,(NULL),B,storage/questions/images/7vhIR1619630964003.jpg,,,1,57517,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),What is the name of the cartoon deer in a famous Disney movie?,Thumper,Bambi,Flower,Fawny,(NULL),B,storage/questions/images/ZnzMb1619630969179.jpg,,,1,57521,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),Nemo's home is inspired by a real-life coral reef called The Great Barrier Reef. Where in the world is this reef found?,New Zealand,Hawaii,Mauritius,Australia,(NULL),D,storage/questions/images/VBPFh1619631175808.jpg,,,1,57525,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),Which Disney film opens with a sunrise over a desert?,Pocahontas,The Lion King,Tarzan,The Jungle Book,(NULL),B,storage/questions/images/MroHm1619631333754.jpg,,,1,57533,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",60,English (Other - Non UK / US),What is the minimum number of turns needed to get from start to finish?,6,9,8,7,,D,storage/questions/images/fxSR81626880203915.jpg,,,1,57541,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),Which character falls down the rabbit hole in the classic Disney film 'Alice in Wonderland'?,The Caterpillar,Alice,The Mad Hatter,The White Rabbit,(NULL),B,storage/questions/images/9LSXK1619631548050.jpg,,,1,57549,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),Who orders the roses to be painted red in the Disney film 'Alice in Wonderland'?,The Mad Hatter,The Queen of Hearts,The Cheshire Cat,The Doormouse,(NULL),B,storage/questions/images/Q5Zf81619631605468.jpg,,,1,57557,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),What fairy-tale is this Disney movie based on?,Goldilocks,Rapunzel,Rumpelstiltskin,Sleeping Beauty,(NULL),B,storage/questions/images/u5iSY1619631981177.jpg,,,1,57561,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),"What is the name of the girl who travels to Neverland with Peter Pan, in the movie 'Peter Pan'?",Wendy,Sarah,Willow,Mary,(NULL),A,storage/questions/images/BS12V1619632116799.jpg,,,1,57569,0,,1,1
"TV, FILM AND BOOKS",NONE,TEEN,30,English (Other - Non UK / US),Which famous character has this shadow?,Ron Weasley,Flynn Ryder,Peter Pan,Robin Hood,(NULL),C,storage/questions/images/QC00297.jpg,,,1,57573,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),What is the name of this character with long red hair from the film 'Brave' ?,Aila,Merida,Nessia,Malmuria,(NULL),B,storage/questions/images/IhDRp1619632446757.jpg,,,1,57577,0,,1,1
QUICK THINKING,NONE,JUNIOR,30,English (Other - Non UK / US),What's the numerical value of two chocolate and two strawberry ice creams?,20,22,11,16,"Knowing one strawberry = 5, helps us work out from the next equation, that one chocolate = 6. So if you add one of each together, you get 11, and then times that by 2, for 22!",B,storage/questions/images/XsFoJ1626880223898.jpg,,,1,57585,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),Which country is the Disney movie 'Brave' set in?,Scotland,Ireland,Iceland,Finland,(NULL),A,storage/questions/images/NIJv91619632531877.jpg,,,1,57589,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),On which continent is the film 'Tarzan' set ?,Africa,Australia,South America,Asia,(NULL),A,storage/questions/images/Crqts1619632954557.jpg,,,1,57593,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),What is the name of the Princess in the Disney film 'The Princess and the Frog'?,Tallulah,Titania,Tiana,Theodora,(NULL),C,storage/questions/images/oYfxL1619633240467.jpg,,,1,57597,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),What is the name of this little blue character?,Bluey,Stitch,Aqua,Lilo,(NULL),B,storage/questions/images/vDswD1619633383162.jpg,,,1,57601,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),"In 'The Aristocats', what is the name of the ginger streetcat who befriends Duchess and her kittens?",Tommy O'Meowie,Tommy O'Feline,Thomas O'Malley,Tom-Tom O'Leary,(NULL),C,storage/questions/images/vWTTr1619633519986.jpg,,,1,57605,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),What is the name of Anna and Elsa's kingdom in Frozen?,Arendelle,Bellvia,Icetopia,Snowdonia,(NULL),A,storage/questions/images/LcLYO1619633781169.jpg,,,1,57617,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),What is the name of this famous panda from the film 'Kung-Fu Panda'?,Master Po Ping,Master Bo Ping,Master Fo Fung,Master Poo Pong,(NULL),A,storage/questions/images/8cpfr1619633977708.jpg,,,1,57625,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,60,English (Other - Non UK / US),In the Pixar movie 'Inside Out' the characters personify the emotions in the mind of a girl named Riley. Which of the emotions is a positive one?,Disgust,Fear,Anger,Joy,(NULL),D,storage/questions/images/OFbtu1619634401233.jpg,,,1,57633,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),What's the missing symbol?,A,B,C,D,(NULL),A,storage/questions/images/B1Wan1626880249498.jpg,,,1,57637,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),What's the missing symbol?,A,B,C,D,(NULL),A,storage/questions/images/zDtdz1626880277211.jpg,,,1,57653,0,,1,1
QUICK THINKING,NONE,JUNIOR,45,English (Other - Non UK / US),"Susan had $80 and spent $5 every other day, until she had $50 left. If she spent her first $5 on a Monday, on what day did she get down to $50?",Wednesday,Monday,Friday,Thursday,"$80, down to $75 on Monday. At this point we need Susan to spend another $25 (or 5 x $5) to get down to $50. And since it?? every other day she spends $5, it takes her 10 days in total, meaning Thursday!",D,storage/questions/images/eVVD41626880304397.jpg,,,1,57661,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),What is the sixth number in the displayed sequence?,6004,6005,5005,3007,"The FIFTH number in the sequence is 6004 (Option A), but the SIXTH number is 5005! The blank shown for the fifth number is an intentional decoy!",C,storage/questions/images/b9oXP1626880326312.jpg,,,1,57673,0,,1,1
QUICK THINKING,NONE,"JUNIOR,TEEN,ADULT",45,English (Other - Non UK / US),How many were in attendance?,256,0,85,1280,"If the seminar started on a Thursday, then there clearly couldn?? have been any attendees on the Sunday BEFORE it started!",B,storage/questions/images/abIyA1626880410226.jpg,,,1,57693,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",20,English (Other - Non UK / US),"What is the sum of the digits, resulting from the sum of the displayed license plate's digits?",22,0,8,4,"The license plate is 6BS2194. When you add the digits together, you get 6 + 2 + 1 + 9 + 4 = 22. The sum of 2 + 2 is of course, FOUR!",D,storage/questions/images/SpAN91626880440367.jpg,,,1,57705,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",20,English (Other - Non UK / US),"What is the difference between the digits, resulting from the sum of the displayed license plate's digits?",25,7,3,10,"The license plate is 8FZ1097. When you add the digits together, you get 8 + 1 + 0 + 9 + 7 = 25. The difference between 2 & 5 is of course, 3!",C,storage/questions/images/99vJE1626880456863.jpg,,,1,57721,0,,1,1
QUICK THINKING,NONE,"JUNIOR,TEEN",45,English (Other - Non UK / US),"In an assortment of chocolates, there are 7 white chocolates on the table and you pick one without looking. How likely is it that you will pick a dark chocolate?",Certain,Impossible,Very likely,No way of knowing,"It?? not possible to know, as we don?? know how many other non-white chocolates there are, we just know there?? an ??ssortment??",D,storage/questions/images/lZaGv1626880474652.jpg,,,1,57733,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",20,English (Other - Non UK / US),What is the probability of getting two heads when two coins are tossed simultaneously?,04-Jan,06-Jan,02-Jan,03-Jan,It's ? multiplied by ? i.e. ?!,A,storage/questions/images/MkuVC1626880495138.jpg,,,1,57741,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),"In a box, there are 8 RED, 7 GREEN and 6 BLUE balls. If a ball is picked up randomly, what is the probability that it is neither red nor blue?",21-Jan,03-Feb,03-Jan,Impossible,"With 8 red, 7 green and 6 blue, there are 21 balls in total. And not being red or blue, means being green, which is 7/21 = 1/3!",C,storage/questions/images/5wNjs1626880524566.jpg,,,1,57757,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),What is the probability of drawing a face card from a standard pack of 52 cards?,13-Mar,Mar-52,13-Apr,Apr-52,(NULL),A,,storage/questions/videos/vRMfb1619640613109.m4v,,3,57781,0,,1,1
QUICK THINKING,NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),What is the probability of drawing an ace from a pack of 52 cards?,13-Apr,13-Jan,Apr-52,Jan-52,(NULL),B,,storage/questions/videos/vRMfb1619640613109.m4v,,3,57801,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",20,English (Other - Non UK / US),Imperious is the opposite of?,Arrogant,Moody,Quiet,Subservient,(NULL),D,storage/questions/images/tyiDI1626880545646.jpg,,,1,57817,0,,1,1
QUICK THINKING,NONE,"JUNIOR,TEEN,ADULT",20,English (Other - Non UK / US),Select a pair of words that have the equivalent relationship as SAND : GLASS.,TREE : PAPER,COTTON : WOOL,SEED : FLOWER,STOVE : OVEN,(NULL),A,storage/questions/images/HJwIy1619643281307.jpg,,,1,57825,0,,1,1
QUICK THINKING,NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),Riddle me this.....,7,8,9,1,The answer is 9! Try it! 9 x 2 = 18 (1 + 8 = 9). 9 x 3 = 27 (2 + 7 = 9). 9 x 4 = 36 (3 + 6 = 9). Magic!,C,storage/questions/images/rbuet1626880571147.jpg,,,1,57845,0,,1,1
QUICK THINKING,NONE,"JUNIOR,TEEN",20,English (Other - Non UK / US),Riddle me this.....,A daughter,A sibling,A grandchild,An uncle,"If I am a father and mother?? child, but not their son, I MUST be their daughter!",A,,storage/questions/videos/tEPyx1619643573637.m4v,,3,57857,0,,1,1
QUICK THINKING,NONE,JUNIOR,45,English (Other - Non UK / US),Riddle me this.....,The dates are AC,1870 began on the vernal equinox,The dates are BC,1875 was a leap year,(NULL),C,storage/questions/images/EGGyE1626880627459.jpg,,,1,57869,0,,1,1
QUICK THINKING,NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),Riddle me this....,Siamese twins,A chair,An Amazonian rabbit,A bed,(NULL),D,storage/questions/images/SR2Xh1626880646856.jpg,,,1,57873,0,,1,1
QUICK THINKING,NONE,"JUNIOR,TEEN,ADULT",60,English (Other - Non UK / US),In what season would you find me?,Summer,Spring,Winter,Autumn,"Well done, if you worked out that I am a SNOWFLAKE!",C,storage/questions/images/cn3Vs1619645935206.jpg,,,1,57917,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),Which of these princesses is guarded by a fire breathing dragon in a tower?,Sleeping Beauty,Elsa,Snow White,Princess Fiona,(NULL),D,storage/questions/images/QC00285.jpg,,,1,57923,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),How many fingers does a minion have on each hand?,2,3,4,5,(NULL),B,storage/questions/images/InWpF1619684160989.jpg,,,1,57927,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),What is this 'Despicable Me' character's full name?,Master Gru,Gru the Wicked,Malcolm Gru,Felonious Gru,,D,storage/questions/images/tyKFd1619684373715.jpg,,,1,57987,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),What is the name of the eldest of the three orphan girls that Gru adopts in the movie 'Despicable Me' ?,Agnes,Edith,Margo,Marlena,(NULL),C,storage/questions/images/eephy1619684677809.jpg,,,1,57995,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),How many golden tickets were there to find in 'Charlie and the Chocolate Factory'?,7,4,6,5,(NULL),D,storage/questions/images/StomP1619686324101.jpg,,,1,58003,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),Which child falls into the chocolate river in 'Charlie and the Chocolate Factory'?,Mike Teavee,Verruca Salt,Augustus Gloop,Violet Beauregarde,(NULL),C,storage/questions/images/IlXBd1619686442058.jpg,,,1,58007,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),"In Disney's 'The Little Mermaid', what does Ariel use to brush her long red hair?",A shell,A rake,A comb,A fork,(NULL),D,storage/questions/images/LUi2A1619686592449.jpg,,,1,58011,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),What is the name of the young boy in 'The Jungle Book' that has been raised by wolves?,Mowgli,Tarzan,Terk,Baltazar,(NULL),A,storage/questions/images/ya0YW1619687120415.jpg,,,1,58015,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),What is the name of Ralph's enemy in the film 'Wreck-it-Ralph' ?,Aid-it-Aiden,Fix-it-Felix,Help-out-Henry,Solve-it-Steve,(NULL),B,storage/questions/images/1frVf1619687309122.jpg,,,1,58019,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),"Where does Moana live, in the Disney movie 'Moana'?",Hawaii,Fiji,Australia,New Zealand,(NULL),A,storage/questions/images/5LlDT1619687536592.jpg,,,1,58023,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),What is the name of the warthog in the famous film 'The Lion King'?,Nala,Pumba,Timone,Mufasa,(NULL),B,storage/questions/images/G3xYq1619687790511.jpg,,,1,58027,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),"In the film 'Over the Hedge', what do the animals try and take from the humans on the other side of the hedge?",A car,A dog,Food,A television,(NULL),C,storage/questions/images/zoPmD1619703639559.jpg,,,1,58031,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),"Where is the film 'Ratatouille', featuring Remy the Rat, set?",New York,London,Rome,Paris,(NULL),D,storage/questions/images/NtJlr1619703788826.jpg,,,1,58035,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),What is the name of Nemo's father in the film 'Finding Nemo'?,Marvin,Martin,Marlin,Merlin,(NULL),C,storage/questions/images/N6nIY1619703927545.jpg,,,1,58039,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),What is the name of this striped fish that Nemo meets whilst he is in the dentist's fish tank?,Gill,Bubbles,Stripe,Phil,(NULL),A,storage/questions/images/Y0b3M1619704178122.jpg,,,1,58043,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),What is the name of the blue fish in 'Finding Nemo' that looks like this?,Marlin,Dory,Gill,Coral,(NULL),B,storage/questions/images/dTGaM1619704338097.jpg,,,1,58051,0,,1,1
QUICK THINKING,NONE,"JUNIOR,TEEN",20,English (Other - Non UK / US),"It isn't __________ to spell this word correctly, but it may help you win.",neccessary,necessary,necesary,necesarry,(NULL),B,storage/questions/images/VdJR81626880671595.jpg,,,1,58067,0,,1,1
QUICK THINKING,NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),The correct spelling of this word describes an extreme fear of our 8-legged invertebrate friends. Which is it?,Aracknophobia,Arachnophobia,Aracnophobia,Arachnofobia,Arachnophobia is of course the fear of spiders!,B,storage/questions/images/ErZhY1626880705420.jpg,,,1,58075,0,,1,1
QUICK THINKING,NONE,JUNIOR,30,English (Other - Non UK / US),"It wouldn't just be bad to choose the incorrect spelling of this word, it would be a ________.",Tragedy,Trajedy,Tragady,Trajady,(NULL),A,storage/questions/images/A0bLb1626880736428.jpg,,,1,58083,0,,1,1
QUICK THINKING,NONE,JUNIOR,30,English (Other - Non UK / US),Which of these is a synonym for clear?,Obtuse,Opaque,Translucent,Transparent,"??lear?? has many different meanings, one of which is a substitute for the word transparent!",D,storage/questions/images/s11ix1626880766828.jpg,,,1,58087,0,,1,1
QUICK THINKING,NONE,JUNIOR,45,English (Other - Non UK / US),"With education, you won't need to rehearse this straightforward question, as you'll be knowledgeable enough to know the antonym for the following word: IGNORANT.",Education,Knowledgeable,Rehearse,Straightforward,"To be ignorant is to be lacking knowledge or awareness in general! And the opposite of this (the antonym), is to be knowledgeable!",B,storage/questions/images/m8YRw1626880787936.jpg,,,1,58091,0,,1,1
QUICK THINKING,NONE,JUNIOR,20,English (Other - Non UK / US),I am a genre which always features a love story. What am I?,Family,Romance,Comedy,Drama,(NULL),B,storage/questions/images/Sxxuz1626880375306.jpg,,,1,58099,0,,1,1
QUICK THINKING,NONE,JUNIOR,20,English (Other - Non UK / US),What is the appropriate collective noun for the king shown here?,Pack,Herd,Pride,Roar,A group of lions is called a pride!,C,storage/questions/images/bqz2a1626956743473.jpg,,,1,58111,0,,1,1
QUICK THINKING,NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),"Informally, I am a disorderly or noisy group of people. I am also the collective noun for these social animals. What am I?",Gang,Herd,Group,Gaggle,A group of geese is called a gaggle!,D,storage/questions/images/II9fl1626956772131.jpg,,,1,58115,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),"In the movie 'Monsters, Inc.' what is the name of the monster with blue fur ?",Mike Wazowski,Randall,Sulley,Boo,(NULL),C,storage/questions/images/0G0uz1619709330977.jpg,,,1,58127,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),I am a famous actor. I also share my name with the young of which animal?,Lion,Deer,Kangaroo,Goose,"The actor is of course Ryan Gosling, and a gosling is a young goose!",D,storage/questions/images/WIBH81619709628639.jpg,,,1,58131,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),What superpower does the eldest child Violet Parr have in the film 'The Incredibles'?,Invisibility,Super Speed,Flight,Mind-reader,(NULL),A,storage/questions/images/zN5031619709710816.jpg,,,1,58143,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),What is the name of the creature Lucy meets at the lamp-post in the film 'The Lion the Witch and the Wardrobe'?,Mr. Tumnus,Sir Thomnus,Master Thomas,Monsieur Tom,(NULL),A,storage/questions/images/Dcecd1619710014583.jpg,,,1,58147,0,,1,1
QUICK THINKING,NONE,"JUNIOR,TEEN,ADULT",30,English (Other - Non UK / US),I am a famous singer & actress. I also share my name with the Spanish word for ______.,Wide,Large,Small,Thin,"Pictured is Ariana Grande, ??rande??meaning big in Spanish!",B,storage/questions/images/1WpAr1626956800934.jpg,,,1,58163,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",20,English (Other - Non UK / US),I am a famous actress. I also share my name with the French word for ______.,Lovely,Happy,Pretty,Kind,"Pictured is Angelina Jolie, ??olie??meaning pretty in French!",C,storage/questions/images/cMo4v1626956821666.jpg,,,1,58175,0,,1,1
QUICK THINKING,NONE,"TEEN,ADULT",30,English (Other - Non UK / US),I once drove for Ferrari and I have an occupational surname associated with making _____.,Shoes,Pottery,Weapons,Bread,Michael Schumacher! And Schumacher = shoemaker!,A,storage/questions/images/sijVZ1619710953935.jpg,,,1,58183,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),What is the other name of The Great Lion in the 'Lion The Witch & The Wardrobe' ?,Zuma,Kion,Mufasa,Aslan,(NULL),D,storage/questions/images/hgFoT1619710964092.jpg,,,1,58191,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),"In the film 'Ice Age', what is the name of the woolly mammoth?",Manny,Moony,Martin,Momster,(NULL),A,storage/questions/images/MuO1t1619711201360.jpg,,,1,58195,0,,1,1
QUICK THINKING,NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),Which of us is the odd one out?,Tuna,Dolphin,Whale,Porpoise,"Well done if you spotted that dolphins, whales and porpoises are all mammals!",A,storage/questions/images/yIXsG1626956857797.jpg,,,1,58209,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),What is the name of the vehicle that SpongeBob and Patrick drive around in ?,Burger Kart,Tuna Roller,Patty Wagon,Krabby Zoomer,(NULL),C,storage/questions/images/LIv6U1619713165317.jpg,,,1,58229,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),Who is SpongeBob's Square Pants best friend?,Patrick Star,Squidward Tentacles,Sandy Cheeks,Pearl Krabs,(NULL),A,storage/questions/images/u5BIu1619712805176.jpg,,,1,58237,0,,1,1
QUICK THINKING,NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),Which of us is the odd one out?,Cerulean,Turquoise,Indigo,Saffron,"All are colours, but only one is a spice!",D,storage/questions/images/HRFDf1626956879856.jpg,,,1,58245,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),What is the name of the restaurant shown in the image where SpongeBob and Patrick are eating ?,Krusty Krab,Goofy Goobers,Chum Bucket,Sams Sundaes,(NULL),B,storage/questions/images/uMG6t1619713554294.jpg,,,1,58261,0,,1,1
"TV, FILM AND BOOKS",NONE,"JUNIOR,TEEN",30,English (Other - Non UK / US),What is the name of the character holding Sponge Bob in the palm of his hand ?,King Krab,King Neptune,King Barnacle,King Mermaid,(NULL),B,storage/questions/images/BsjLk1619713777593.jpg,,,1,58277,0,,1,1
QUICK THINKING,NONE,JUNIOR,30,English (Other - Non UK / US),"If you can get to the root of our differences, you will know which of me is the odd one out.",Potatoes,Parsnips,Lettuce,Carrots,"All the vegetables are root vegetables, other than lettuce!",C,storage/questions/images/FLw921626956904550.jpg,,,1,58297,0,,1,1
"TV, FILM AND BOOKS",NONE,JUNIOR,30,English (Other - Non UK / US),The famous TV cat Garfield has a favourite food. What is it ?,Spaghetti and Meatballs,Lasagne,Spaghetti Bolognese,Fries with Ketchup,(NULL),B,storage/questions/images/VulHW1619714011257.jpg,,,1,58301,0,,1,1
